id,domain,phylum,class,order,family,genus
genome_002201,Domain_01,Phylum_03,Class_011,Order_034,Family_0137,Genus_0275
genome_002202,Domain_01,Phylum_03,Class_011,Order_034,Family_0137,Genus_0275
genome_002203,Domain_01,Phylum_03,Class_011,Order_034,Family_0137,Genus_0275
genome_002204,Domain_01,Phylum_03,Class_011,Order_034,Family_0137,Genus_0275
genome_002205,Domain_01,Phylum_03,Class_011,Order_034,Family_0137,Genus_0275
genome_002206,Domain_01,Phylum_03,Class_011,Order_034,Family_0137,Genus_0275
genome_002207,Domain_01,Phylum_03,Class_011,Order_034,Family_0137,Genus_0275
genome_002208,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0276
genome_002209,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0276
genome_002210,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0276
genome_002211,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0276
genome_002212,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0276
genome_002213,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0276
genome_002214,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0276
genome_002215,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0276
genome_002216,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0277
genome_002217,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0277
genome_002218,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0277
genome_002219,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0277
genome_002220,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0277
genome_002221,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0277
genome_002222,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0277
genome_002223,Domain_01,Phylum_03,Class_011,Order_034,Family_0138,Genus_0277
genome_002224,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0278
genome_002225,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0278
genome_002226,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0278
genome_002227,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0278
genome_002228,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0278
genome_002229,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0278
genome_002230,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0278
genome_002231,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0278
genome_002232,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0279
genome_002233,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0279
genome_002234,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0279
genome_002235,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0279
genome_002236,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0279
genome_002237,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0279
genome_002238,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0279
genome_002239,Domain_01,Phylum_03,Class_011,Order_034,Family_0139,Genus_0279
genome_002240,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0280
genome_002241,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0280
genome_002242,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0280
genome_002243,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0280
genome_002244,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0280
genome_002245,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0280
genome_002246,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0280
genome_002247,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0280
genome_002248,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0281
genome_002249,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0281
genome_002250,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0281
genome_002251,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0281
genome_002252,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0281
genome_002253,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0281
genome_002254,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0281
genome_002255,Domain_01,Phylum_03,Class_011,Order_035,Family_0140,Genus_0281
genome_002256,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0282
genome_002257,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0282
genome_002258,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0282
genome_002259,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0282
genome_002260,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0282
genome_002261,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0282
genome_002262,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0282
genome_002263,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0282
genome_002264,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0283
genome_002265,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0283
genome_002266,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0283
genome_002267,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0283
genome_002268,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0283
genome_002269,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0283
genome_002270,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0283
genome_002271,Domain_01,Phylum_03,Class_011,Order_035,Family_0141,Genus_0283
genome_002272,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0284
genome_002273,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0284
genome_002274,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0284
genome_002275,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0284
genome_002276,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0284
genome_002277,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0284
genome_002278,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0284
genome_002279,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0284
genome_002280,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0285
genome_002281,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0285
genome_002282,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0285
genome_002283,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0285
genome_002284,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0285
genome_002285,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0285
genome_002286,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0285
genome_002287,Domain_01,Phylum_03,Class_011,Order_035,Family_0142,Genus_0285
genome_002288,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0286
genome_002289,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0286
genome_002290,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0286
genome_002291,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0286
genome_002292,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0286
genome_002293,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0286
genome_002294,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0286
genome_002295,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0286
genome_002296,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0287
genome_002297,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0287
genome_002298,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0287
genome_002299,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0287
genome_002300,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0287
genome_002301,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0287
genome_002302,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0287
genome_002303,Domain_01,Phylum_03,Class_011,Order_035,Family_0143,Genus_0287
genome_002304,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0288
genome_002305,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0288
genome_002306,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0288
genome_002307,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0288
genome_002308,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0288
genome_002309,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0288
genome_002310,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0288
genome_002311,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0288
genome_002312,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0289
genome_002313,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0289
genome_002314,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0289
genome_002315,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0289
genome_002316,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0289
genome_002317,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0289
genome_002318,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0289
genome_002319,Domain_01,Phylum_04,Class_012,Order_036,Family_0144,Genus_0289
genome_002320,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0290
genome_002321,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0290
genome_002322,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0290
genome_002323,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0290
genome_002324,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0290
genome_002325,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0290
genome_002326,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0290
genome_002327,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0290
genome_002328,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0291
genome_002329,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0291
genome_002330,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0291
genome_002331,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0291
genome_002332,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0291
genome_002333,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0291
genome_002334,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0291
genome_002335,Domain_01,Phylum_04,Class_012,Order_036,Family_0145,Genus_0291
genome_002336,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0292
genome_002337,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0292
genome_002338,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0292
genome_002339,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0292
genome_002340,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0292
genome_002341,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0292
genome_002342,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0292
genome_002343,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0292
genome_002344,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0293
genome_002345,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0293
genome_002346,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0293
genome_002347,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0293
genome_002348,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0293
genome_002349,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0293
genome_002350,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0293
genome_002351,Domain_01,Phylum_04,Class_012,Order_036,Family_0146,Genus_0293
genome_002352,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0294
genome_002353,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0294
genome_002354,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0294
genome_002355,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0294
genome_002356,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0294
genome_002357,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0294
genome_002358,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0294
genome_002359,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0294
genome_002360,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0295
genome_002361,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0295
genome_002362,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0295
genome_002363,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0295
genome_002364,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0295
genome_002365,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0295
genome_002366,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0295
genome_002367,Domain_01,Phylum_04,Class_012,Order_036,Family_0147,Genus_0295
genome_002368,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0296
genome_002369,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0296
genome_002370,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0296
genome_002371,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0296
genome_002372,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0296
genome_002373,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0296
genome_002374,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0296
genome_002375,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0296
genome_002376,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0297
genome_002377,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0297
genome_002378,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0297
genome_002379,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0297
genome_002380,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0297
genome_002381,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0297
genome_002382,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0297
genome_002383,Domain_01,Phylum_04,Class_012,Order_037,Family_0148,Genus_0297
genome_002384,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0298
genome_002385,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0298
genome_002386,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0298
genome_002387,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0298
genome_002388,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0298
genome_002389,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0298
genome_002390,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0298
genome_002391,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0298
genome_002392,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0299
genome_002393,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0299
genome_002394,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0299
genome_002395,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0299
genome_002396,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0299
genome_002397,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0299
genome_002398,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0299
genome_002399,Domain_01,Phylum_04,Class_012,Order_037,Family_0149,Genus_0299
genome_002400,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0300
genome_002401,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0300
genome_002402,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0300
genome_002403,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0300
genome_002404,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0300
genome_002405,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0300
genome_002406,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0300
genome_002407,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0300
genome_002408,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0301
genome_002409,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0301
genome_002410,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0301
genome_002411,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0301
genome_002412,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0301
genome_002413,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0301
genome_002414,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0301
genome_002415,Domain_01,Phylum_04,Class_012,Order_037,Family_0150,Genus_0301
genome_002416,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0302
genome_002417,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0302
genome_002418,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0302
genome_002419,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0302
genome_002420,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0302
genome_002421,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0302
genome_002422,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0302
genome_002423,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0302
genome_002424,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0303
genome_002425,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0303
genome_002426,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0303
genome_002427,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0303
genome_002428,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0303
genome_002429,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0303
genome_002430,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0303
genome_002431,Domain_01,Phylum_04,Class_012,Order_037,Family_0151,Genus_0303
genome_002432,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0304
genome_002433,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0304
genome_002434,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0304
genome_002435,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0304
genome_002436,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0304
genome_002437,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0304
genome_002438,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0304
genome_002439,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0304
genome_002440,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0305
genome_002441,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0305
genome_002442,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0305
genome_002443,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0305
genome_002444,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0305
genome_002445,Domain_01,Phylum_04,Class_012,Order_038,Family_0152,Genus_0305
