id,trait_000,trait_001,trait_002,trait_003,trait_004,trait_005,trait_006,trait_007,trait_008,trait_009,trait_010,trait_011,trait_012,trait_013,trait_014,trait_015,trait_016,trait_017,trait_018,trait_019
genome_002305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_002306,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
genome_002307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002308,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
genome_002309,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
genome_002310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_002311,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_002312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_002313,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
genome_002314,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
genome_002315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
genome_002316,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_002317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_002320,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
genome_002321,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
genome_002322,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002323,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
genome_002324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_002326,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
genome_002327,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002328,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
genome_002329,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
genome_002330,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
genome_002331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002332,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_002333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
genome_002334,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002335,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
genome_002336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
genome_002337,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
genome_002338,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_002339,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
genome_002340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002341,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
genome_002342,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
genome_002343,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
genome_002344,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
genome_002345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_002346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002347,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_002348,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002349,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_002350,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
genome_002351,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
genome_002352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002353,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
genome_002354,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
genome_002355,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
genome_002356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_002357,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_002358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_002360,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_002361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_002362,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
genome_002363,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
genome_002364,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
genome_002365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
genome_002366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_002367,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002368,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_002369,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_002370,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
genome_002371,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
genome_002372,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
genome_002373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
genome_002374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_002376,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
genome_002377,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_002378,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
genome_002379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
genome_002380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002381,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
genome_002382,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
genome_002383,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
genome_002384,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
genome_002385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
genome_002386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_002387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_002389,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_002390,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_002391,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
genome_002392,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_002393,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
genome_002394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_002395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_002396,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_002397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_002398,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
genome_002399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002400,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
genome_002401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_002403,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_002404,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_002405,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_002406,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_002407,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
genome_002408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002409,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
genome_002410,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
genome_002411,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
genome_002412,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
genome_002413,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
genome_002414,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
genome_002415,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
genome_002416,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_002417,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
genome_002418,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_002419,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
genome_002420,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
genome_002421,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
genome_002422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_002426,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
genome_002427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002428,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
genome_002429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_002430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
genome_002431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_002432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
genome_002433,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
genome_002434,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
genome_002435,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
genome_002436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002437,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002439,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_002440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_002441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
genome_002442,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0
genome_002443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_002444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002445,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_002446,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
genome_002447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
genome_002448,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_002449,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_002450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_002452,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_002453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_002454,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
genome_002455,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
genome_002456,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
genome_002457,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_002458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_002459,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
genome_002460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002461,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
genome_002462,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
genome_002463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_002464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
genome_002465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_002466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_002467,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
genome_002468,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
genome_002469,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
genome_002470,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
genome_002471,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_002473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002474,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_002476,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
genome_002477,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
genome_002478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002480,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0
genome_002481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002482,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_002483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
genome_002484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_002485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_002486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002487,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
genome_002488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
genome_002489,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
genome_002490,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
genome_002491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002492,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
genome_002493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_002494,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
genome_002495,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
genome_002496,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_002497,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0
genome_002498,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
genome_002499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_002502,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
genome_002503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
genome_002504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002505,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
genome_002506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
genome_002507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002508,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
genome_002509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_002510,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
genome_002511,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
genome_002512,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
genome_002513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_002514,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_002516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
genome_002517,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002518,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
genome_002519,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
genome_002520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
genome_002522,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
genome_002523,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_002524,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0
genome_002525,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002526,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
genome_002527,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_002528,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_002530,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
genome_002531,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
genome_002532,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
genome_002533,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
genome_002534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_002536,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002537,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
genome_002538,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
genome_002539,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
genome_002540,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
genome_002541,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_002542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_002543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
genome_002544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_002545,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
genome_002546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
genome_002547,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
genome_002548,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
genome_002549,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_002550,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
genome_002551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_002552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
genome_002553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
genome_002554,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
genome_002555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
genome_002556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002558,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
genome_002559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
genome_002560,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
genome_002561,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_002562,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_002563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002565,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
genome_002566,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
genome_002567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
genome_002568,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
genome_002569,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
genome_002570,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genome_002571,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_002572,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
genome_002573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
genome_002574,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
genome_002575,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
genome_002576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_002577,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
genome_002578,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
genome_002579,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
genome_002580,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
genome_002581,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
genome_002582,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
genome_002583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
genome_002584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
genome_002586,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
genome_002587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
genome_002588,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
genome_002589,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
genome_002590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
genome_002591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002592,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
genome_002593,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
genome_002594,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
genome_002595,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
genome_002596,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
genome_002597,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002598,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
genome_002599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002600,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
genome_002601,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
genome_002602,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
genome_002603,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
genome_002604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
genome_002605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
genome_002606,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
